ID;Aktywny (0 lub 1);Nazwa;Kategorie (x,y,z...);Cena bez podatku. (netto);ID reguły podatku;Koszt własny;W sprzedaży (0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia (rrrr-mm-dd);Rabat do dnia (rrrr-mm-dd);Indeks #;Kod dostawcy;Dostawca;Marka;kod EAN13;Kod kreskowy UPC;MPN;Podatek ekologiczny;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi (x,y,z...);Meta-tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia (0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...);Tekst alternatywny dla zdjęć (x,y,z...);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan:;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt (0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia (rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria (x,y,z...)
195;1;Lampa Conia mini UMAGE;Lampy wiszace;218.7;1;;0;;;;;;;;;;;;;;;;;;;58;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>wysokość 36 cm</dd><dt>Szerokość</dt><dd>30 cm</dd><dt>Gwint</dt><dd>max 60W</dd></dl>;<p>(dawniej VITA Copenhagen) - biała /Kolor: Biały/</p><p>Lampa prezentująca mariaż nowoczesności i inspiracji naturą. Idealna do wnętrz skandynawskich i modernistycznych. Lampa do samodzielnego montażu.</p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p>;;Meta title-195;Meta keywords-195;Meta description-195;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/7693-large_default/lampa-conia-mini-umage-dawniej-vita-copenhagen-biala-kolor-bialy-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
196;1;Lampa Silvia copper;Lampy wiszace;332.52;1;;0;;;;;;;;;;;;;;;;;;;57;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>45 cm</dd><dt>Szerokość</dt><dd>45 cm</dd><dt>Gwint</dt><dd>max 60W</dd></dl>;<p>UMAGE (dawniej VITA Copenhagen).</p><p>Kolor: Miedź</p><p>Lampa prezentująca mariaż nowoczesności i inspiracji naturą. Idealna do wnętrz skandynawskich i modernistycznych. Lampa do samodzielnego montażu.</p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p>;;Meta title-196;Meta keywords-196;Meta description-196;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/7697-large_default/lampa-silvia-copper-umage-dawniej-vita-copenhagen-biel-miedz-kolor-miedz-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
197;1;Lampa Silvia mini copper UMAGE (dawniej VITA Copenhagen) - biel & miedź /Kolor: Miedź/;Lampy wiszace;259.35;1;;0;;;;;;;;;;;;;;;;;;;75;1;1;1;both;;;;<dl></dl>;<p>UMAGE (dawniej VITA Copenhagen).</p><p>Lampa prezentująca mariaż nowoczesności i inspiracji naturą. Idealna do wnętrz skandynawskich i modernistycznych. Lampa do samodzielnego montażu.</p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p>;;Meta title-197;Meta keywords-197;Meta description-197;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/7701-large_default/lampa-silvia-mini-copper-umage-dawniej-vita-copenhagen-biel-miedz-kolor-miedz-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
198;1;Lampa Conia mini copper UMAGE (dawniej VITA Copenhagen) - biel & miedź /Kolor: Miedź/;Lampy wiszace;256.1;1;;0;;;;;;;;;;;;;;;;;;;64;1;1;1;both;;;;<dl></dl>;;;Meta title-198;Meta keywords-198;Meta description-198;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/7709-large_default/lampa-conia-mini-copper-umage-dawniej-vita-copenhagen-biel-miedz-kolor-miedz-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
199;1;Lampa z piór Eos XXL UMAGE (dawniej VITA Copenhagen) /Kolor: Biały/;Lampy wiszace;4857.72;1;;0;;;;;;;;;;;;;;;;;;;79;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>70</dd><dt>Szerokość</dt><dd>110</dd></dl>;<p>Duża, przykuwająca uwagę lampa wykonana z prawdziwych ptasich piór. </p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p><p>Czas realizacji to zwykle do 10 dni roboczych.</p>;;Meta title-199;Meta keywords-199;Meta description-199;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/7725-large_default/lampa-z-pior-eos-xxl-umage-dawniej-vita-copenhagen-kolor-bialy-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
200;1;Lampa z piór Eos Large UMAGE (dawniej VITA Copenhagen) /Kolor: Biały/;Lampy wiszace;1080.49;1;;0;;;;;;;;;;;;;;;;;;;24;1;1;1;both;;;;<dl></dl>;;;Meta title-200;Meta keywords-200;Meta description-200;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/7729-large_default/lampa-z-pior-eos-large-umage-dawniej-vita-copenhagen-kolor-bialy-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
201;1;Lampa Ripples Cusp UMAGE (dawniej VITA Copenhagen) /Kolor: Biały/;Lampy wiszace;259.35;1;;0;;;;;;;;;;;;;;;;;;;91;1;1;1;both;;;;<dl></dl>;<p>UMAGE (dawniej VITA Copenhagen)</p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p>;;Meta title-201;Meta keywords-201;Meta description-201;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/7733-large_default/lampa-ripples-cusp-umage-dawniej-vita-copenhagen-kolor-bialy-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
202;1;Lampa Clava White UMAGE (dawniej VITA Copenhagen) - biała /Kolor: Biały/;Lampy wiszace;483.74;1;;0;;;;;;;;;;;;;;;;;;;61;1;1;1;both;;;;<dl></dl>;<p>UMAGE (dawniej VITA Copenhagen)</p><p></p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p>;;Meta title-202;Meta keywords-202;Meta description-202;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/7737-large_default/lampa-clava-white-umage-dawniej-vita-copenhagen-biala-kolor-bialy-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
203;1;Lampa Silvia steel UMAGE (dawniej VITA Copenhagen) - biel & srebro /Kolor: Srebrny/;Lampy wiszace;332.52;1;;0;;;;;;;;;;;;;;;;;;;97;1;1;1;both;;;;<dl></dl>;<p>UMAGE (dawniej VITA Copenhagen).</p><p>Lampa prezentująca mariaż nowoczesności i inspiracji naturą. Idealna do wnętrz skandynawskich i modernistycznych. Lampa do samodzielnego montażu.</p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p><p>Niebieski (petrol)</p>;;Meta title-203;Meta keywords-203;Meta description-203;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/7741-large_default/lampa-silvia-steel-umage-dawniej-vita-copenhagen-biel-srebro-kolor-srebrny-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
204;1;Lampa Silvia mini steel UMAGE (dawniej VITA Copenhagen) - biel & srebro /Kolor: Srebrny/;Lampy wiszace;218.7;1;;0;;;;;;;;;;;;;;;;;;;32;1;1;1;both;;;;<dl></dl>;<p>UMAGE (dawniej VITA Copenhagen).</p><p>Lampa prezentująca mariaż nowoczesności i inspiracji naturą. Idealna do wnętrz skandynawskich i modernistycznych. Lampa do samodzielnego montażu.</p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p><p>Niebieski (petrol)</p>;;Meta title-204;Meta keywords-204;Meta description-204;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/7745-large_default/lampa-silvia-mini-steel-umage-dawniej-vita-copenhagen-biel-srebro-kolor-srebrny-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
205;1;Lampa Carmina mini UMAGE (dawniej VITA Copenhagen) /Kolor: Biały/;Lampy wiszace;218.7;1;;0;;;;;;;;;;;;;;;;;;;35;1;1;1;both;;;;<dl></dl>;<p>UMAGE (dawniej VITA Copenhagen).</p><p>Lampa prezentująca mariaż nowoczesności i inspiracji naturą. Idealna do wnętrz skandynawskich i modernistycznych. Lampa do samodzielnego montażu.</p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p><p>Niebieski (petrol)</p>;;Meta title-205;Meta keywords-205;Meta description-205;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/7753-large_default/lampa-carmina-mini-umage-dawniej-vita-copenhagen-kolor-bialy-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
206;1;Lampa Carmina mini Gradient Turquoise UMAGE (dawniej VITA Copenhagen) /Kolor: Turkusowy/;Lampy wiszace;218.7;1;;0;;;;;;;;;;;;;;;;;;;22;1;1;1;both;;;;<dl></dl>;<p>UMAGE (dawniej VITA Copenhagen).</p><p>Lampa prezentująca mariaż nowoczesności i inspiracji naturą. Idealna do wnętrz skandynawskich i modernistycznych. Lampa do samodzielnego montażu.</p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p><p>Niebieski (petrol)</p>;;Meta title-206;Meta keywords-206;Meta description-206;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/7757-large_default/lampa-carmina-mini-gradient-turquoise-umage-dawniej-vita-copenhagen-kolor-turkusowy-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
207;1;Lampa Carmina mini Gradient Azure UMAGE (dawniej VITA Copenhagen) /Kolor: Niebieski/;Lampy wiszace;218.7;1;;0;;;;;;;;;;;;;;;;;;;27;1;1;1;both;;;;<dl></dl>;<p>UMAGE (dawniej VITA Copenhagen).</p><p>Lampa prezentująca mariaż nowoczesności i inspiracji naturą. Idealna do wnętrz skandynawskich i modernistycznych. Lampa do samodzielnego montażu.</p><p>Zestaw nie zawiera zawieszenia oraz żarówki. Zabieg ten pozwala na dobór wymienionych elementów wedle indywidualnych preferencji. </p><p>Niebieski (petrol)</p>;;Meta title-207;Meta keywords-207;Meta description-207;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/7761-large_default/lampa-carmina-mini-gradient-azure-umage-dawniej-vita-copenhagen-kolor-niebieski-.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
208;1;Lampa Wisząca Markslojd Straw;Lampy wiszace;812.2;1;;0;;;;;;;;;;;;;;;;;;;66;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>39 cm</dd><dt>Szerokość</dt><dd>60 cm</dd><dt>Długość kabla</dt><dd>150.0</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Lampa Markslojd Straw. Niezwykła lampa średnich rozmiarów wykonana z Rattanu (wikliny). Przyciąga uwagę i dobrze współgra z każdym rodzajem wnętrz. </p><p>W zestawie nie ma żarówki.</p><p>Czas realizacji to około 10 dni roboczych.</p>;;Meta title-208;Meta keywords-208;Meta description-208;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/9090-large_default/lampa-wiszaca-markslojd-straw.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
209;1;Plafon Loft ByLight T315;Lampy wiszace;487.72;1;;0;;;;;;;;;;;;;;;;;;;61;1;1;1;both;;;;<dl><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd><dt>Średnica klosza</dt><dd>11 cm</dd></dl>;<p>Plafon stalowy - malowany na biało.</p><p>Za dopłatą możemy pomalować plafon w dowolny kolor z palety RAL oraz wymienić wszystkie śruby z mosiężnych na chromowane. </p><p>Zapraszamy do sekcji z żarówkami, gdzie można wybrać żarówkę idealnie pasującą do tego minimalistycznego kinkietu. Kinkiet sprzedawany jest bez żarówki. </p>;;Meta title-209;Meta keywords-209;Meta description-209;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/8840-large_default/kinkiet-loft-bylight-t315-bialy.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
210;1;Lampa Solar Szczotkowany Mosiądz;Lampy wiszace;4064.23;1;;0;;;;;;;;;;;;;;;;;;;45;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>104 cm</dd><dt>Szerokość</dt><dd>104 cm</dd><dt>Moc</dt><dd>40W</dd></dl>;<p>Lampa ze szczotkowanego mosiądzu.</p><p>Na zamówienie możemy wykonać dowolną ilość i praktycznie dowolną długość ramion. Klosze kul 12 cm.</p><p>Oprawki G9</p>;;Meta title-210;Meta keywords-210;Meta description-210;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/9291-large_default/lampa-bylight-solar-mosiadz.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
211;1;Restaurowana lampa biurkowa 01;Lampy wiszace;455.28;1;;0;;;;;;;;;;;;;;;;;;;23;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>40cm</dd><dt>Średnica</dt><dd>14cm</dd><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>E27</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Jedyna w swoim rodzaju restaurowana lampa biurkowa z lat 60'. </p><p>Producent: Stołeczne Zakłady Metalowe Nr 2 Przemysłu Terenowego, proj. A. Gałeckiego</p><p></p>;;Meta title-211;Meta keywords-211;Meta description-211;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/9925-large_default/biurkowa-lampa-restaurowana.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
212;1;Restaurowana lampa biurkowa 02;Lampy wiszace;390.24;1;;0;;;;;;;;;;;;;;;;;;;57;1;1;1;both;;;;<dl><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>E27</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Jedyna w swoim rodzaju restaurowana lampa biurkowa z lat 50'.</p><p>Produkcja polska.</p><p></p>;;Meta title-212;Meta keywords-212;Meta description-212;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/9926-large_default/biurkowa-lampa-restaurowana2.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
213;1;Restaurowana lampa biurkowa 03;Lampy wiszace;414.63;1;;0;;;;;;;;;;;;;;;;;;;94;1;1;1;both;;;;<dl><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>E27</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Jedyna w swoim rodzaju restaurowana lampa biurkowa z lat 70'</p><p>Produkcja niemiecka.</p>;;Meta title-213;Meta keywords-213;Meta description-213;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/9927-large_default/biurkowa-lampa-restaurowana3.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
214;1;Restaurowana lampa biurkowa 04;Lampy wiszace;227.64;1;;0;;;;;;;;;;;;;;;;;;;89;1;1;1;both;;;;<dl><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>E14</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Jedyna w swoim rodzaju restaurowana lampa biurkowa z lat 70'</p><p>Produkcja zachodnio niemiecka.</p>;;Meta title-214;Meta keywords-214;Meta description-214;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/9928-large_default/restaurowana-lampa-biurkowa-04.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
215;1;Restaurowana lampa K01;Lampy wiszace;1056.91;1;;0;;;;;;;;;;;;;;;;;;;57;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>35</dd><dt>Średnica</dt><dd>46</dd><dt>Moc</dt><dd>Max 100W</dd><dt>Gwint</dt><dd>3 x E27</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Jedyna w swoim rodzaju restaurowana lampa z lat 60'</p><p>Produkcja polska</p>;;Meta title-215;Meta keywords-215;Meta description-215;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/9930-large_default/restaurowana-lampa-k01.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
216;1;Lampa ByLight T6X;Lampy wiszace;812.2;1;;0;;;;;;;;;;;;;;;;;;;46;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>40 cm (bez żarówki)</dd><dt>Szerokość</dt><dd>140 cm (w najszerszym miejscu)</dd><dt>Moc</dt><dd>60W</dd><dt>Gwint</dt><dd>E27</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Metalowa, przykuwająca uwagę lampa w całości produkowana przez ByLight w Polsce.</p><p>Lampa produkowana na zamówienie - na życzenie możemy wykonać dowolny rozstaw sztycy oraz dobrać ich dowolną długość.</p><p>Czas realizacji do 14 dni roboczych.</p><p>Materiał: stal + lakier</p><p>W zestawie nie ma żarówek - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p><p>Wymiary prezentowanej lampy (od podsufitki do końca oprawki): długie ramiona (3 szt.) 80 cm, krótkie ramiona 2 szt.) 60 cm, ramie pionowe 38 cm</p>;;Meta title-216;Meta keywords-216;Meta description-216;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/9943-large_default/lampa-bylight-t6x.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
217;1;Lampa ByLight Trombone Biała;Lampy wiszace;324.39;1;;0;;;;;;;;;;;;;;;;;;;6;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>20 cm</dd><dt>Średnica</dt><dd>21 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Metalowa lampa w całości produkowana przez ByLight w Polsce.</p><p>Lakierowana w biel.</p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-217;Meta keywords-217;Meta description-217;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/9985-large_default/lampa-bylight-trombone-biala.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
218;1;Lampa przegubowa T151;Lampy wiszace;405.69;1;;0;;;;;;;;;;;;;;;;;;;21;1;1;1;both;;;;<dl><dt>Moc</dt><dd>60W</dd><dt>Gwint</dt><dd>E27</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Przykuwająca uwagę lampa przegubowa w całości produkowana przez ByLight w Polsce.</p><p>Lampa produkowana na zamówienie - na życzenie możemy wykonać dowolny rozstaw sztycy oraz dobrać ich dowolną długość.</p><p>Czas realizacji do 14 dni roboczych.</p><p>Materiał: mosiądz + stal lakierowana.</p><p>W zestawie nie ma żarówek - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p><p></p><p>Wymiary:</p><p>szerokość 90 cm</p><p>wysokość 40 cm</p>;;Meta title-218;Meta keywords-218;Meta description-218;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/9991-large_default/lampa-bylight-t6x.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
219;1;Lampa ByLight Trombone Stal Surowa;Lampy wiszace;283.74;1;;0;;;;;;;;;;;;;;;;;;;16;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>20 cm</dd><dt>Średnica</dt><dd>21 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Metalowa lampa w całości produkowana przez ByLight w Polsce.</p><p>Stal surowa.</p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: stal</p><p>Ze względu na to, iż stal surowa rdzewieje, po pewnym czasie lampa zacznie delikatnie korodować. Aby przywrócić jej blask można ją wtedy wypolerować pasta do metalu. </p><p>Jeżeli nie chcemy efektu starzenia proponujemy polakierowanie lampy lakierem bezbarwnym - poniżej w menu można wybrać taką opcję.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-219;Meta keywords-219;Meta description-219;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/10229-large_default/lampa-bylight-trombone-stal-surowa.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
220;1;Lampa Mentos Duża;Lampy wiszace;1219.51;1;;0;;;;;;;;;;;;;;;;;;;53;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>20cm wysokość klosza</dd><dt>Szerokość</dt><dd>60cm szerokość lampy</dd><dt>Gwint</dt><dd>4 x G9</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Wysokiej jakości ręcznie wykonana lampa z dużym szklanym kloszem w nietypowym, przyciągającym oko kształcie. </p><p>Szkło matowe opalizowane. </p><p>IP: 20</p><p>Żarówek nie ma w zestawie.</p><p></p><p></p>;;Meta title-220;Meta keywords-220;Meta description-220;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/10240-large_default/lampa-mentos-duza.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
221;1;Lampa Mentos Mała;Lampy wiszace;1056.91;1;;0;;;;;;;;;;;;;;;;;;;40;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>18cm wysokość klosza</dd><dt>Szerokość</dt><dd>45cm szerokość lampy</dd><dt>Gwint</dt><dd>4 x G9</dd><dt>Napięcie</dt><dd>230V</dd></dl>;<p>Wysokiej jakości ręcznie wykonana lampa z dużym szklanym kloszem w nietypowym, przyciągającym oko kształcie. </p><p>Szkło matowe opalizowane. </p><p>IP: 20</p><p>Żarówek nie ma w zestawie.</p><p></p><p></p>;;Meta title-221;Meta keywords-221;Meta description-221;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/10244-large_default/lampa-mentos-duza.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
222;1;Lampa ByLight B15 Złota Satynowana;Lampy wiszace;527.64;1;;0;;;;;;;;;;;;;;;;;;;29;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>71,5 cm</dd><dt>Średnica</dt><dd>15 cm</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>G9</dd></dl>;<p>Metalowa lampa w całości produkowana przez ByLight w Polsce. Lampa powstała we współpracy ze studiem projektowym Progetto Małgorzaty Łukasiewicz-Tyczyńskiej.</p><p>Mosiężna - lakierowana bezbarwnie.</p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal i szkło.</p><p>Możesz wybrać między kloszem matowym lub błyszczącym.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p><p>NA ZAMÓWIENIE MOŻEMY PRZYGOTWAĆ DOWOLNĄ DŁUGOŚĆ SZTYCY LAMPY - KRÓTSZĄ LUB DŁUŻSZĄ</p>;;Meta title-222;Meta keywords-222;Meta description-222;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/10377-large_default/lampa-bylight-b15-zlota-satynowana.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
223;1;Lampa ByLight B25 White;Lampy wiszace;365.04;1;;0;;;;;;;;;;;;;;;;;;;23;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>82 cm</dd><dt>Średnica</dt><dd>25 cm</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>G9</dd></dl>;<p>Metalowa lampa w całości produkowana przez ByLight w Polsce.</p><p>Malowana na biało.</p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal i szkło.</p><p>Możesz wybrać między kloszem matowym lub błyszczącym.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p><p>NA ZAMÓWIENIE MOŻEMY PRZYGOTWAĆ DOWOLNĄ DŁUGOŚĆ SZTYCY LAMPY - KRÓTSZĄ LUB DŁUŻSZĄ</p>;;Meta title-223;Meta keywords-223;Meta description-223;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/10382-large_default/lampa-bylight-b25-white.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
